id,player_class,type,cost,attack,health,rarity,mechanics1,mechanics2,mechanics3,mechanics4,play_requirements1,play_requirements2,play_requirements3,play_requirements4,play_requirements5,play_requirements_val1,play_requirements_val2,play_requirements_val3,play_requirements_val4,play_requirements_val5,race,durability,entourage
TU4f_003,0.16666666666666666,0.16666666666666666,0.2,0.06666666666666667,0.01,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CFM_649,0.16666666666666666,0.16666666666666666,0.3,0.06666666666666667,0.01,0.8,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BRM_008,0.6666666666666666,0.16666666666666666,0.5,0.13333333333333333,0.015,0.8,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOE_016,0.5,0.16666666666666666,0.4,0.06666666666666667,0.03,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GVG_023,0.6666666666666666,0.16666666666666666,0.2,0.1,0.01,0.2,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,1.0
EX1_623,0.75,0.16666666666666666,0.6,0.2,0.03,0.2,0.029411764705882353,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.24242424242424243,0.030303030303030304,0.030303030303030304,0,0,0,1.0,1.0,1.0,1.0,1.0
EX1_506,0.16666666666666666,0.16666666666666666,0.2,0.06666666666666667,0.005,0.2,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0
CFM_712_t22,0.16666666666666666,0.16666666666666666,1.0,0.7333333333333333,0.11,1.0,0.2647058823529412,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_315,0.25,0.16666666666666666,0.3,0.1,0.02,0.8,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0
KAR_010a,0.4166666666666667,0.16666666666666666,0.1,0.03333333333333333,0.005,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,1.0
CFM_671,0.0,0.16666666666666666,0.5,0.16666666666666666,0.025,0.2,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOEA09_6,0.16666666666666666,0.16666666666666666,0.2,0.06666666666666667,0.01,1.0,0.029411764705882353,0.0,0.0,0.0,0.2727272727272727,0.30303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0,0,1.0,1.0,1.0,1.0,1.0,1.0
AT_017,0.16666666666666666,0.16666666666666666,0.4,0.06666666666666667,0.03,0.6,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,1.0
CS2_119,0.16666666666666666,0.16666666666666666,0.4,0.06666666666666667,0.035,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0
LOE_003,0.0,0.16666666666666666,0.5,0.2,0.015,0.2,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_284,0.16666666666666666,0.16666666666666666,0.2,0.03333333333333333,0.02,0.2,0.029411764705882353,0.8235294117647058,0.20588235294117646,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_323,0.16666666666666666,0.16666666666666666,0.4,0.13333333333333333,0.01,0.2,0.14705882352941177,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NAX8_03,0.16666666666666666,0.16666666666666666,0.1,0.06666666666666667,0.01,1.0,0.14705882352941177,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOE_089t3,0.16666666666666666,0.16666666666666666,0.2,0.06666666666666667,0.01,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOEA07_09,0.16666666666666666,0.16666666666666666,0.4,0.06666666666666667,0.03,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AT_114,0.16666666666666666,0.16666666666666666,0.4,0.16666666666666666,0.02,0.2,0.20588235294117646,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AT_021,0.3333333333333333,0.16666666666666666,0.2,0.1,0.01,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0
AT_132_SHAMANb,0.5,0.16666666666666666,0.0,0.03333333333333333,0.005,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BRM_014,0.5833333333333334,0.16666666666666666,0.4,0.13333333333333333,0.02,0.8,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0
CS2_121,0.16666666666666666,0.16666666666666666,0.2,0.06666666666666667,0.01,0.2,0.20588235294117646,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EX1_612,0.0,0.16666666666666666,0.3,0.13333333333333333,0.015,0.8,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FP1_007t,0.16666666666666666,0.16666666666666666,0.4,0.13333333333333333,0.02,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KAR_030,0.16666666666666666,0.16666666666666666,0.3,0.03333333333333333,0.015,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0
EX1_020,0.16666666666666666,0.16666666666666666,0.3,0.1,0.005,0.2,0.35294117647058826,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CS2_147,0.16666666666666666,0.16666666666666666,0.4,0.06666666666666667,0.02,0.2,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NAXM_002,0.16666666666666666,0.16666666666666666,0.3,0.13333333333333333,0.015,1.0,0.14705882352941177,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GVG_062,0.4166666666666667,0.16666666666666666,0.5,0.2,0.015,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,1.0
KARA_00_08,0.0,0.16666666666666666,0.2,0.06666666666666667,0.02,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KAR_710,0.16666666666666666,0.16666666666666666,0.4,0.1,0.01,0.2,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_044c,0.08333333333333333,0.16666666666666666,0.2,0.1,0.01,0.2,0.4411764705882353,0.8823529411764706,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0
KAR_711,0.16666666666666666,0.16666666666666666,1.2,0.26666666666666666,0.04,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KAR_A10_05,0.16666666666666666,0.16666666666666666,0.3,0.0,0.03,1.0,0.47058823529411764,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_247,0.16666666666666666,0.16666666666666666,0.2,0.1,0.005,0.2,0.8823529411764706,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AT_103,0.16666666666666666,0.16666666666666666,0.9,0.3,0.035,0.2,0.029411764705882353,0.0,0.0,0.0,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_006a,0.4166666666666667,0.16666666666666666,0.1,0.03333333333333333,0.005,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0
KAR_009,0.0,0.16666666666666666,0.1,0.03333333333333333,0.005,0.8,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EX1_538t,0.5833333333333334,0.16666666666666666,0.1,0.03333333333333333,0.005,1.0,0.4411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0
EX1_166,0.08333333333333333,0.16666666666666666,0.4,0.06666666666666667,0.01,0.8,0.17647058823529413,0.0,0.0,0.0,0.2727272727272727,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOE_089,0.16666666666666666,0.16666666666666666,0.6,0.06666666666666667,0.03,0.8,0.14705882352941177,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_102,0.16666666666666666,0.16666666666666666,0.5,0.1,0.03,0.6,0.029411764705882353,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.24242424242424243,0.030303030303030304,0.030303030303030304,0,0,0,1.0,1.0,1.0,1.0,1.0
CS2_146,0.16666666666666666,0.16666666666666666,0.1,0.06666666666666667,0.005,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0
CS2_052,0.5,0.16666666666666666,0.1,0.0,0.01,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0
TBST_003,0.16666666666666666,0.16666666666666666,0.1,0.03333333333333333,0.005,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AT_119,0.16666666666666666,0.16666666666666666,0.5,0.13333333333333333,0.02,0.2,0.38235294117647056,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BRMA13_5,0.16666666666666666,0.16666666666666666,0.0,0.2,0.015,1.0,0.029411764705882353,0.0,0.0,0.0,0.2727272727272727,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NAX4_03,0.16666666666666666,0.16666666666666666,0.1,0.03333333333333333,0.005,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mekka3,0.16666666666666666,0.16666666666666666,0.1,0.0,0.02,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,1.0
BRM_019,0.16666666666666666,0.16666666666666666,0.5,0.1,0.015,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KAR_033,0.16666666666666666,0.16666666666666666,0.6,0.1,0.03,0.8,0.029411764705882353,0.0,0.0,0.0,0.18181818181818182,0.3333333333333333,0.7272727272727273,0.30303030303030304,0.5757575757575758,0,0,0,0,3,0.5714285714285714,1.0,1.0
EX1_059,0.16666666666666666,0.16666666666666666,0.2,0.06666666666666667,0.01,0.8,0.029411764705882353,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.030303030303030304,0.030303030303030304,0.030303030303030304,0,0,1.0,1.0,1.0,1.0,1.0,1.0
AT_109,0.16666666666666666,0.16666666666666666,0.2,0.06666666666666667,0.02,0.8,0.38235294117647056,0.7058823529411765,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EX1_412,0.16666666666666666,0.16666666666666666,0.3,0.1,0.015,0.2,0.5294117647058824,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BRM_026,0.16666666666666666,0.16666666666666666,0.4,0.16666666666666666,0.03,0.2,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,1.0
LOEA16_5t,0.16666666666666666,0.16666666666666666,0.3,0.1,0.015,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KARA_08_08,0.16666666666666666,0.16666666666666666,1.1,0.0,0.005,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EX1_045,0.16666666666666666,0.16666666666666666,0.2,0.13333333333333333,0.025,0.8,0.7058823529411765,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XXX_044,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.025,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_207,0.0,0.16666666666666666,0.6,0.16666666666666666,0.025,0.2,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TB_Coopv3_101,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.03,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NAX8_05t,0.16666666666666666,0.16666666666666666,0.5,0.0,0.03,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOE_073,0.16666666666666666,0.16666666666666666,0.8,0.26666666666666666,0.04,0.2,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KAR_057,0.4166666666666667,0.16666666666666666,0.6,0.13333333333333333,0.02,0.8,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EX1_tk28,0.16666666666666666,0.16666666666666666,0.1,0.03333333333333333,0.005,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0
AT_088,0.16666666666666666,0.16666666666666666,0.6,0.26666666666666666,0.025,0.8,0.8529411764705882,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_328,0.5,0.16666666666666666,0.4,0.13333333333333333,0.025,0.8,0.029411764705882353,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.24242424242424243,0.030303030303030304,0.030303030303030304,0,0,0,1.0,1.0,1.0,1.0,1.0
GVG_053,0.25,0.16666666666666666,0.6,0.16666666666666666,0.025,0.8,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KAR_A02_05H,0.16666666666666666,0.16666666666666666,0.2,0.06666666666666667,0.01,1.0,0.23529411764705882,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_085,0.0,0.16666666666666666,0.4,0.06666666666666667,0.02,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_291,0.6666666666666666,0.16666666666666666,0.5,0.13333333333333333,0.02,0.6,0.029411764705882353,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.24242424242424243,0.030303030303030304,0.030303030303030304,0,0,0,1.0,1.0,1.0,1.0,1.0
CFM_712_t19,0.16666666666666666,0.16666666666666666,1.0,0.6333333333333333,0.095,1.0,0.2647058823529412,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KAR_A10_10,0.16666666666666666,0.16666666666666666,0.7,0.13333333333333333,0.03,1.0,0.47058823529411764,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_162,0.16666666666666666,0.16666666666666666,0.3,0.06666666666666667,0.005,0.8,0.029411764705882353,0.8235294117647058,0.0,0.0,0.2727272727272727,0.30303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0,0,1.0,1.0,1.0,1.0,1.0,1.0
NEW1_018,0.16666666666666666,0.16666666666666666,0.2,0.06666666666666667,0.015,0.2,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0
OG_330,0.6666666666666666,0.16666666666666666,0.2,0.06666666666666667,0.01,0.8,0.14705882352941177,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FP1_027,0.16666666666666666,0.16666666666666666,0.3,0.03333333333333333,0.02,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_327,0.16666666666666666,0.16666666666666666,0.3,0.06666666666666667,0.02,0.2,0.20588235294117646,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EX1_076,0.16666666666666666,0.16666666666666666,0.2,0.06666666666666667,0.01,0.8,0.23529411764705882,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TB_SPT_Minion1,0.16666666666666666,0.16666666666666666,0.2,0.0,0.005,1.0,0.20588235294117646,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOE_024t,0.16666666666666666,0.16666666666666666,0.4,0.0,0.02,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EX1_007,0.16666666666666666,0.16666666666666666,0.3,0.03333333333333333,0.015,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EX1_097,0.16666666666666666,0.16666666666666666,0.5,0.13333333333333333,0.02,0.8,0.14705882352941177,0.20588235294117646,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FP1_007,0.16666666666666666,0.16666666666666666,0.2,0.0,0.01,0.8,0.14705882352941177,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EX1_591,0.75,0.16666666666666666,0.4,0.1,0.025,0.8,0.23529411764705882,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CFM_610,0.3333333333333333,0.16666666666666666,0.4,0.16666666666666666,0.02,0.2,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TB_KTRAF_6m,0.16666666666666666,0.16666666666666666,0.1,0.06666666666666667,0.01,1.0,0.9117647058823529,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EX1_595,0.16666666666666666,0.16666666666666666,0.4,0.13333333333333333,0.01,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AT_041,0.08333333333333333,0.16666666666666666,0.7,0.2,0.03,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DS1_055,0.16666666666666666,0.16666666666666666,0.5,0.13333333333333333,0.025,0.2,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CS2_168,0.16666666666666666,0.16666666666666666,0.1,0.06666666666666667,0.005,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0
TU4a_005,0.16666666666666666,0.16666666666666666,0.4,0.16666666666666666,0.01,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_272t,0.16666666666666666,0.16666666666666666,0.4,0.16666666666666666,0.025,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GVG_040,0.5,0.16666666666666666,0.4,0.06666666666666667,0.025,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0
BRMA15_4,0.16666666666666666,0.16666666666666666,0.1,0.03333333333333333,0.005,1.0,0.4411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_334,0.75,0.16666666666666666,0.4,0.1,0.03,0.2,0.8235294117647058,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NEW1_016,0.16666666666666666,0.16666666666666666,0.2,0.03333333333333333,0.005,0.6,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0
KAR_A02_01H,0.16666666666666666,0.16666666666666666,0.1,0.06666666666666667,0.01,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GVG_016,0.16666666666666666,0.16666666666666666,0.5,0.26666666666666666,0.04,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,1.0
EX1_178,0.08333333333333333,0.16666666666666666,0.7,0.16666666666666666,0.025,0.6,0.17647058823529413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BRMA01_4t,0.16666666666666666,0.16666666666666666,0.1,0.03333333333333333,0.005,1.0,0.20588235294117646,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CFM_756,0.25,0.16666666666666666,0.5,0.06666666666666667,0.035,0.8,0.20588235294117646,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GVG_094,0.16666666666666666,0.16666666666666666,0.4,0.03333333333333333,0.02,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,1.0
GVG_082,0.16666666666666666,0.16666666666666666,0.1,0.06666666666666667,0.005,0.2,0.14705882352941177,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,1.0
BRM_024,0.16666666666666666,0.16666666666666666,0.6,0.2,0.03,0.2,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,1.0
CS2_131,0.16666666666666666,0.16666666666666666,0.4,0.06666666666666667,0.025,0.2,0.4411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GVG_081,0.16666666666666666,0.16666666666666666,0.2,0.06666666666666667,0.015,0.2,0.8823529411764706,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EX1_399,0.16666666666666666,0.16666666666666666,0.5,0.06666666666666667,0.035,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CFM_809,0.16666666666666666,0.16666666666666666,0.4,0.13333333333333333,0.02,0.2,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OG_290,0.16666666666666666,0.16666666666666666,0.6,0.13333333333333333,0.03,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KAR_025b,0.3333333333333333,0.16666666666666666,0.2,0.06666666666666667,0.01,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KARA_13_23,0.16666666666666666,0.16666666666666666,0.5,0.1,0.02,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NEW1_009,0.5,0.16666666666666666,0.1,0.0,0.01,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0
CFM_668t,0.16666666666666666,0.16666666666666666,0.5,0.06666666666666667,0.01,0.8,0.029411764705882353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
